2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:615 | Profit: -0.5339%
2025-11-07 19:49:19 | INFO     | src.core.path_optimizer:_solve_pulp:554 | 📊 Simulated profit: -0.5339%
2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_solve_pulp:566 | ⏭️  Profit -0.53% below threshold 1.5%
2025-11-07 19:49:19 | DEBUG    | src.core.arbitrage_engine:_scan_enhanced_mode_async:120 | No paths found by PathOptimizer
2025-11-07 19:49:19 | INFO     | __main__:_main_loop_async:149 | No opportunities found
2025-11-07 19:49:24 | INFO     | __main__:_main_loop_async:143 | ━━━ Scan #5 ━━━
2025-11-07 19:49:24 | DEBUG    | src.core.arbitrage_engine:_scan_enhanced_mode_async:108 | 🔍 Enhanced mode: PathOpt → OrderbookCheck → AmountOpt
2025-11-07 19:49:25 | DEBUG    | src.exchanges:get_balances:150 | Fetched balance from bybit: 0 currencies
2025-11-07 19:49:25 | DEBUG    | src.exchanges:get_balances:150 | Fetched balance from kucoin: 0 currencies
2025-11-07 19:49:26 | INFO     | src.core.path_optimizer:_solve_pulp:546 | 🔍 LP found path: BTC → USDT → CHZ → BTC
2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:583 | === Simulating path with 3 steps ===
2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:584 | Starting amount: 1.0
2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:596 | 
Step 1: BTC → USDT
2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:597 |   Before: 1.00000000 BTC
2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:598 |   Price: 102384.69709043
2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:599 |   Fee: 0.1000%
2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:606 |   After price: 102384.69709043
2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:609 |   After fee: 102282.31239334 USDT
2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:596 | 
Step 2: USDT → CHZ
2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:597 |   Before: 102282.31239334 USDT
2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:598 |   Price: 29.52725911
2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:599 |   Fee: 0.1000%
